# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.42, 0.0319375, -0.245188, -0.880405, -1.28446, -1.40906, -2.01088, -1.8935, -1.20996, -1.94326, -1.61521, -2.59699, -1.87039, -1.94883, -1.73028, -2.75289, -2.45951, -2.43641, -2.2612, -2.21333, -2.27514, -2.18413, -2.48433, -2.25689, -2.16802, -2.31212, -2.54657, -2.77268, -2.91512, -2.53444, -2.15821, -2.10345, -2.38172, -2.40198, -2.68781, -2.76552, -2.71184, -2.78401, -2.47227, -2.42855, -2.42311, -2.65266
0.43, 0.0319375, -0.588382, -1.16173, -0.954849, -1.79965, -2.5068, -2.22483, -1.79232, -1.71622, -1.53112, -1.48991, -1.40857, -1.73976, -2.44308, -2.72438, -2.53763, -2.56135, -2.01703, -2.31863, -2.16374, -2.03437, -2.40791, -1.71872, -2.07978, -2.39755, -2.64161, -2.86563, -2.58638, -2.43815, -2.15573, -2.18886, -2.53585, -2.45174, -2.68511, -2.83173, -2.62162, -2.74419, -2.62738, -2.74073, -2.80483, -3.08436
0.44, 0.0319375, -0.768728, -0.989111, -1.13781, -1.79453, -3.09191, -2.49208, -1.70209, -1.48, -1.63703, -1.77033, -2.00472, -2.41597, -2.54974, -2.36572, -2.39682, -3.09295, -2.48184, -2.33466, -2.18627, -2.27555, -2.78619, -2.08481, -2.12379, -2.52139, -2.81522, -2.80405, -2.77938, -2.81142, -3.1046, -2.63975, -2.62804, -2.27989, -2.70752, -2.6321, -2.51411, -2.51214, -2.66513, -2.69446, -2.65614, -2.71805
0.45, 0.0319375, -0.209276, -0.753251, -0.914211, -1.42187, -2.24228, -2.38602, -1.41744, -2.5462, -2.21092, -2.40526, -2.31937, -2.02564, -2.47662, -2.41296, -2.7811, -2.57067, -1.98696, -2.00745, -2.3634, -2.38394, -2.70795, -2.60941, -2.4942, -2.77267, -2.55212, -2.98797, -2.79873, -2.52706, -2.5284, -2.71342, -2.59345, -2.63295, -2.81123, -2.92281, -2.68652, -2.65349, -2.87525, -2.54123, -2.77028, -3.18454
0.46, 0.0319375, 0.112896, -0.557114, -0.904869, -1.79014, -3.08576, -1.93175, -1.65967, -2.23016, -2.08232, -2.56923, -2.22057, -2.22937, -1.89881, -2.21779, -2.69529, -2.40445, -1.90343, -2.03098, -2.06294, -2.20084, -2.89666, -2.49083, -2.5705, -2.62333, -2.57759, -2.73596, -2.95057, -2.40249, -2.51974, -2.63624, -2.73922, -3.14691, -3.04746, -3.21575, -3.00359, -2.78882, -2.81275, -2.88262, -2.73971, -3.23875
0.47, 0.0319375, -1.3346, -0.52565, -1.57622, -1.97366, -1.82252, -1.22519, -1.54845, -1.90141, -1.99135, -2.09671, -2.36868, -2.45352, -1.95237, -1.90327, -2.04487, -2.32997, -2.69077, -2.58989, -2.26362, -2.30599, -2.5397, -2.66962, -2.33014, -2.83463, -3.08173, -2.95401, -3.22193, -2.7912, -2.41266, -2.46694, -2.76736, -2.57278, -2.4368, -2.77955, -2.51634, -2.40602, -2.46503, -2.82204, -2.88422, -3.28167
0.48, 0.0319375, -0.191033, -0.160278, -0.796108, -2.1291, -1.28662, -1.7706, -1.83379, -1.99321, -2.31151, -2.12224, -2.6369, -2.97004, -2.33043, -1.84151, -2.22768, -2.90721, -3.42346, -2.95606, -2.06419, -2.04447, -2.01393, -2.68839, -2.50744, -3.11638, -3.10343, -2.77477, -2.52568, -2.54947, -2.37351, -2.32792, -2.16679, -2.29936, -2.34535, -2.5049, -2.45906, -2.39977, -2.44744, -2.66795, -2.72513, -2.9599
0.49, 0.0319375, -0.691735, -0.467983, -0.892657, -1.99022, -1.5535, -2.34905, -2.09329, -1.80537, -2.3821, -2.32314, -2.41901, -2.33849, -2.01018, -1.58512, -2.36679, -1.88531, -2.28327, -2.28106, -1.68768, -1.81575, -2.43741, -2.31016, -2.03271, -2.73826, -3.08899, -3.21493, -2.44805, -2.87967, -2.41106, -2.46048, -2.19945, -2.296, -2.51034, -2.6071, -2.28083, -2.69036, -2.59851, -2.28596, -2.36078, -2.61085
0.5, 0.0319375, 0.0553315, -0.269787, -1.89599, -2.36987, -1.69421, -2.10318, -1.78587, -2.20928, -1.89717, -2.79027, -2.47076, -2.02538, -1.90333, -1.83915, -2.07834, -1.61364, -1.79139, -2.16991, -2.27282, -2.27587, -2.71245, -2.14579, -2.5442, -2.60593, -2.66066, -2.68323, -2.75996, -2.76294, -2.46147, -2.28361, -2.42268, -2.15898, -2.44398, -2.67565, -2.6806, -2.56239, -2.62793, -2.4959, -2.45794, -2.92758
0.51, 0.0319375, -0.55375, -0.413189, -1.07563, -1.63654, -1.09917, -1.35334, -1.64351, -2.63649, -1.81148, -2.43239, -2.3545, -2.17794, -2.4597, -2.11953, -2.5339, -2.56001, -1.80629, -1.9848, -2.51326, -2.50005, -2.93483, -2.33402, -2.377, -2.32184, -2.78375, -2.69307, -2.67627, -2.10453, -1.98998, -2.42553, -2.38855, -2.33961, -2.19534, -2.57714, -2.67846, -2.47985, -2.48371, -2.60941, -2.46804, -3.08673
0.52, 0.0319375, -0.156228, -1.40881, -1.24637, -1.98609, -1.01881, -1.22247, -1.59409, -2.00017, -1.99159, -2.30008, -1.89928, -2.07887, -2.08684, -1.97433, -2.52673, -2.81904, -2.58743, -2.3156, -2.45878, -2.57971, -2.44128, -2.55253, -2.85263, -3.13046, -2.79493, -2.86724, -2.54682, -2.84081, -2.42992, -2.06081, -2.35509, -2.42883, -2.20692, -2.67652, -2.54433, -2.53848, -2.7373, -2.71368, -2.64048, -3.24701
